Age,Income,LoanAmount,CreditScore,Married,Education,Gender,Approved
53,332257,33564469,555,Yes,Non-Graduate,Female,1
64,89672,33587305,528,Yes,Graduate,Male,1
42,293497,33587814,301,Yes,Graduate,Male,1
23,194001,33592122,511,Yes,Graduate,Male,1
49,218763,33614324,409,No,Graduate,Female,1
50,54457,33614704,471,No,Non-Graduate,Female,0
63,163326,33633951,309,No,Graduate,Female,0
43,240566,33664351,798,No,Graduate,Male,1
61,299720,33667453,695,No,Non-Graduate,Male,1
64,187973,33726118,725,Yes,Non-Graduate,Male,0
59,372754,33728376,501,No,Graduate,Female,1
31,306305,33743732,376,Yes,Non-Graduate,Male,1
28,55897,33744548,629,No,Non-Graduate,Male,0
25,145849,33803258,377,Yes,Graduate,Male,1
28,287614,33813356,591,No,Non-Graduate,Female,1
23,234223,33829258,717,No,Graduate,Male,1
38,238547,33836041,422,No,Graduate,Male,1
31,352171,33885777,818,Yes,Non-Graduate,Female,1
33,363989,33929148,570,Yes,Non-Graduate,Male,1
28,102018,33952120,361,No,Graduate,Male,0
56,46505,33967984,473,Yes,Non-Graduate,Female,0
57,254433,33980306,765,No,Graduate,Male,1
40,90021,33986087,562,No,Graduate,Female,1
22,42738,34028155,373,No,Graduate,Female,0
52,70713,34061597,525,Yes,Graduate,Male,0
53,314461,34085749,821,Yes,Graduate,Male,1
34,272396,34090389,479,No,Graduate,Male,1
50,336527,34100796,782,Yes,Graduate,Female,1
53,326531,34109933,372,No,Graduate,Female,1
22,168790,34125565,481,Yes,Graduate,Male,1
59,247579,34200863,632,No,Non-Graduate,Female,0
24,77804,34203500,366,Yes,Graduate,Female,0
45,238306,34236657,774,No,Non-Graduate,Female,1
38,285033,34273873,618,Yes,Non-Graduate,Male,1
55,289279,34313477,819,Yes,Graduate,Female,1
58,198130,34320156,358,Yes,Non-Graduate,Female,0
24,204087,34343071,641,No,Graduate,Male,1
30,33703,34354455,654,No,Non-Graduate,Female,1
28,166776,34367346,367,No,Non-Graduate,Female,1
56,291635,34382840,815,No,Non-Graduate,Female,1
41,314507,34386361,701,No,Non-Graduate,Male,1
37,126102,34389197,329,No,Non-Graduate,Female,0
50,376336,34391012,792,Yes,Non-Graduate,Female,1
33,384315,34404700,711,No,Non-Graduate,Female,1
42,226329,34493873,647,No,Graduate,Female,0
48,21379,34506583,442,Yes,Graduate,Female,0
36,66121,34525087,329,Yes,Graduate,Male,0
55,360414,34544339,740,Yes,Non-Graduate,Female,1
23,79807,34549893,667,Yes,Non-Graduate,Male,0
42,233596,34620184,500,No,Graduate,Male,1
41,96870,34633456,813,No,Non-Graduate,Male,1
61,320340,34667680,336,No,Non-Graduate,Female,1
44,271084,34673163,400,Yes,Graduate,Female,1
31,131462,34698061,361,Yes,Non-Graduate,Female,0
42,377188,34714544,526,Yes,Graduate,Male,1
34,373791,34743850,815,Yes,Non-Graduate,Female,1
58,258411,34746711,439,No,Non-Graduate,Female,1
38,73822,34758160,548,Yes,Non-Graduate,Male,0
37,94123,34805394,667,Yes,Graduate,Male,1
58,284019,34809607,746,No,Graduate,Male,1
21,171611,34834440,377,Yes,Graduate,Male,0
61,265993,34857505,621,No,Non-Graduate,Male,1
57,80645,34882586,576,No,Non-Graduate,Female,0
58,99944,34916903,463,Yes,Non-Graduate,Female,0
36,99267,34925196,312,No,Non-Graduate,Male,1
61,381333,34926702,573,No,Graduate,Female,1
28,278078,34953500,420,Yes,Non-Graduate,Male,0
59,75823,34962363,621,Yes,Graduate,Male,0
56,339674,34965903,539,Yes,Graduate,Male,1
61,373572,34974281,807,Yes,Non-Graduate,Female,1
57,50791,34977717,703,No,Graduate,Male,0
35,169001,34982569,434,Yes,Non-Graduate,Female,0
37,159876,34997846,834,No,Non-Graduate,Male,1
24,109506,35017279,315,Yes,Non-Graduate,Male,1
49,228472,35049064,439,No,Graduate,Female,0
38,118185,35054928,699,Yes,Non-Graduate,Male,1
45,243122,35068761,346,Yes,Non-Graduate,Male,1
55,330414,35073229,412,No,Non-Graduate,Male,1
33,114881,35076142,611,Yes,Graduate,Male,0
63,87443,35076617,627,No,Non-Graduate,Female,0
54,292983,35083978,432,Yes,Graduate,Male,1
50,266375,35115074,844,Yes,Graduate,Male,1
55,36939,35132798,556,No,Graduate,Male,0
57,356430,35142018,811,No,Non-Graduate,Male,1
46,274822,35156495,800,No,Graduate,Female,1
48,159565,35184320,771,No,Graduate,Female,0
40,187558,35187357,329,No,Non-Graduate,Female,1
49,284179,35193214,689,Yes,Non-Graduate,Female,1
32,110135,35205887,630,Yes,Graduate,Male,1
25,135140,35221538,707,No,Non-Graduate,Male,1
22,288602,35237107,397,No,Graduate,Male,0
46,344101,35239687,484,No,Graduate,Male,1
57,211349,35261584,428,Yes,Graduate,Male,1
55,35994,35262022,776,Yes,Non-Graduate,Female,0
40,213725,35280980,498,No,Graduate,Female,1
54,108697,35328087,521,No,Non-Graduate,Male,0
44,275658,35348642,619,Yes,Graduate,Female,0
27,99622,35357034,745,Yes,Non-Graduate,Male,1
47,60736,35361787,624,No,Non-Graduate,Male,0
52,113474,35370855,341,No,Graduate,Female,1
47,41042,35382654,378,Yes,Non-Graduate,Male,0
55,318076,35408780,720,No,Graduate,Female,1
48,54782,35426447,519,Yes,Graduate,Female,1
54,34390,35434315,331,No,Graduate,Female,0
34,104667,35449056,592,No,Non-Graduate,Female,0
43,255652,35505143,348,Yes,Graduate,Male,1
23,146044,35509173,643,Yes,Non-Graduate,Male,1
29,283749,35514688,587,No,Graduate,Male,1
46,398734,35524731,704,No,Graduate,Female,1
39,385898,35549628,607,Yes,Graduate,Female,1
32,394795,35552454,772,Yes,Non-Graduate,Female,1
50,75798,35555799,792,No,Graduate,Male,0
38,227596,35557266,731,Yes,Non-Graduate,Male,1
55,370046,35566939,380,No,Non-Graduate,Male,1
52,287688,35587294,317,Yes,Graduate,Male,1
48,233988,35592274,428,No,Graduate,Male,1
35,174961,35669471,335,Yes,Non-Graduate,Male,1
45,243077,35708454,771,No,Graduate,Female,1
48,42419,35710513,643,No,Graduate,Male,0
32,85140,35765284,309,Yes,Graduate,Male,0
36,149593,35779101,377,Yes,Graduate,Female,0
22,363003,35798700,351,Yes,Non-Graduate,Male,1
29,76116,35806110,519,Yes,Non-Graduate,Female,0
33,248300,35871668,698,No,Graduate,Male,1
41,116058,35885986,609,No,Non-Graduate,Female,1
26,56404,35892086,333,Yes,Graduate,Male,0
21,69052,35893199,787,No,Non-Graduate,Female,0
33,89093,35940236,375,No,Non-Graduate,Female,0
57,190457,35941061,464,Yes,Non-Graduate,Female,0
29,36555,35943652,512,No,Non-Graduate,Male,0
33,70248,35966188,455,Yes,Graduate,Female,0
41,145155,35990027,537,Yes,Non-Graduate,Female,1
52,183347,36000817,397,No,Graduate,Male,0
49,29837,36006979,357,No,Non-Graduate,Male,0
31,164341,36008581,495,Yes,Non-Graduate,Female,1
36,196298,36022288,641,Yes,Non-Graduate,Male,0
26,127967,36078046,633,No,Non-Graduate,Female,0
50,375967,36086621,798,No,Non-Graduate,Male,1
50,389359,36103497,458,Yes,Graduate,Female,1
50,271666,36113397,352,No,Graduate,Male,0
59,397775,36124822,714,No,Graduate,Female,1
58,209400,36129092,748,No,Non-Graduate,Male,1
33,181040,36157291,789,No,Non-Graduate,Male,1
33,177212,36168359,830,Yes,Graduate,Female,1
39,253983,36189145,776,Yes,Non-Graduate,Female,1
22,139875,36239950,578,No,Graduate,Male,0
35,134897,36290897,583,Yes,Graduate,Male,1
60,353720,36308886,630,No,Graduate,Female,1
41,215245,36350634,717,Yes,Non-Graduate,Female,1
52,296319,36363090,371,No,Non-Graduate,Male,0
21,322619,36378700,808,Yes,Non-Graduate,Female,1
31,247705,36383559,542,Yes,Graduate,Male,0
44,392078,36406284,822,No,Graduate,Female,1
33,102674,36448544,757,No,Graduate,Female,1
34,109299,36456270,628,No,Non-Graduate,Female,1
41,25730,36481017,549,Yes,Graduate,Female,0
62,208788,36519659,527,No,Graduate,Female,1
62,297906,36525101,399,No,Non-Graduate,Female,0
48,114244,36533986,607,No,Non-Graduate,Female,0
26,134159,36567769,390,No,Non-Graduate,Male,0
54,298910,36578562,774,No,Non-Graduate,Male,1
51,111074,36584011,514,Yes,Non-Graduate,Female,0
56,30737,36622753,384,No,Graduate,Male,0
21,200494,36635042,787,No,Graduate,Male,1
64,112172,36652118,514,Yes,Non-Graduate,Male,0
23,249767,36654439,724,Yes,Graduate,Female,1
59,275083,36665436,557,Yes,Non-Graduate,Female,1
51,261356,36668811,597,Yes,Graduate,Female,1
32,93591,36684242,829,No,Graduate,Male,1
63,353936,36702309,467,Yes,Non-Graduate,Female,1
55,174591,36732156,432,Yes,Graduate,Male,0
59,243177,36742072,599,No,Non-Graduate,Female,1
26,201446,36765274,800,No,Non-Graduate,Male,1
21,395854,36770109,831,Yes,Non-Graduate,Female,1
26,198428,36814492,467,No,Non-Graduate,Male,1
23,236750,36841992,718,No,Graduate,Female,1
27,214844,36853795,486,Yes,Non-Graduate,Female,1
44,397988,36878929,320,Yes,Non-Graduate,Female,0
44,324128,36933169,454,Yes,Graduate,Female,1
45,65641,36936453,698,No,Non-Graduate,Female,0
22,179094,36980246,765,No,Graduate,Female,1
34,149560,36991927,538,No,Non-Graduate,Female,1
63,223675,37009515,809,No,Non-Graduate,Female,1
24,398260,37028575,805,Yes,Non-Graduate,Female,1
22,261435,37058844,540,No,Non-Graduate,Female,0
30,169328,37075372,843,No,Non-Graduate,Female,1
27,304981,37078510,415,No,Graduate,Male,1
24,335646,37100229,692,Yes,Non-Graduate,Female,1
37,319531,37101985,826,No,Non-Graduate,Female,1
53,166161,37137690,514,Yes,Non-Graduate,Male,1
57,67599,37160868,600,Yes,Graduate,Male,1
41,45368,37184035,584,Yes,Non-Graduate,Male,0
59,279278,37243452,548,Yes,Non-Graduate,Male,1
33,125185,37254771,556,No,Graduate,Male,0
49,312878,37260043,357,Yes,Non-Graduate,Female,1
44,160021,37269027,668,Yes,Graduate,Female,0
44,52940,37290046,749,Yes,Non-Graduate,Female,0
32,40323,37291336,810,No,Non-Graduate,Female,0
42,223085,37292093,540,No,Graduate,Male,1
44,313151,37297920,781,No,Graduate,Male,1
39,328363,37302041,593,Yes,Non-Graduate,Female,1
42,332326,37315845,712,Yes,Non-Graduate,Female,1
55,99183,37328472,541,Yes,Graduate,Male,0
62,114937,37368719,661,Yes,Graduate,Male,1
45,63209,37377093,799,Yes,Non-Graduate,Male,0
57,54924,37435981,331,No,Non-Graduate,Male,0
35,141169,37468301,422,Yes,Graduate,Female,0
40,333572,37482571,777,Yes,Non-Graduate,Female,1
53,164282,37519631,612,No,Graduate,Female,1
46,230834,37523447,440,No,Non-Graduate,Female,0
52,350833,37536801,373,No,Non-Graduate,Male,1
26,176777,37539652,422,No,Graduate,Female,1
58,274829,37551832,813,Yes,Non-Graduate,Male,1
33,68803,37581331,670,No,Non-Graduate,Male,0
29,242820,37626748,460,Yes,Non-Graduate,Male,1
29,363829,37636908,505,No,Non-Graduate,Male,1
44,214999,37639773,305,Yes,Graduate,Female,1
37,250636,37642572,777,No,Non-Graduate,Female,1
47,350007,37653202,608,Yes,Non-Graduate,Male,1
50,180259,37666823,301,No,Graduate,Male,0
37,208644,37702168,464,No,Non-Graduate,Male,1
45,29304,37715667,401,No,Non-Graduate,Male,0
58,280529,37716342,545,No,Graduate,Male,0
50,321411,37730199,544,No,Graduate,Male,1
59,227288,37736492,824,Yes,Graduate,Male,1
46,357747,37739297,655,Yes,Non-Graduate,Female,1
36,123602,37748433,632,No,Non-Graduate,Male,0
57,284140,37757339,306,No,Non-Graduate,Female,0
21,41638,37768158,662,Yes,Non-Graduate,Male,1
54,70387,37891693,314,Yes,Graduate,Female,0
34,152385,37904447,629,No,Graduate,Male,0
34,322788,37931641,677,No,Non-Graduate,Male,1
31,389371,37948864,749,Yes,Non-Graduate,Female,1
48,83745,37975477,531,No,Non-Graduate,Male,0
38,228271,37987233,659,No,Graduate,Male,1
35,194588,37991863,564,Yes,Non-Graduate,Female,1
29,173267,38019669,349,No,Graduate,Male,0
27,328474,38107141,314,No,Non-Graduate,Male,1
36,199971,38126218,818,No,Non-Graduate,Female,1
23,232603,38143529,783,No,Graduate,Male,1
55,115558,38160204,790,Yes,Non-Graduate,Female,1
25,140902,38161590,307,No,Non-Graduate,Female,0
25,197169,38187319,688,Yes,Non-Graduate,Male,1
40,206584,38293556,739,Yes,Graduate,Female,1
50,54831,38304580,376,No,Graduate,Female,0
52,41274,38305584,452,Yes,Graduate,Male,0
38,92095,38320929,601,Yes,Graduate,Female,0
41,154365,38333993,765,Yes,Non-Graduate,Female,1
57,367328,38340066,321,No,Graduate,Female,1
50,294097,38397539,457,No,Non-Graduate,Male,1
33,141211,38412260,526,No,Non-Graduate,Male,0
28,116452,38412675,712,Yes,Non-Graduate,Female,0
22,261535,38445211,338,Yes,Non-Graduate,Male,1
27,109044,38477326,501,No,Non-Graduate,Male,1
44,395463,38503545,623,No,Graduate,Male,1
46,24551,38504992,647,No,Non-Graduate,Female,0
60,100863,38509046,336,Yes,Non-Graduate,Female,0
36,292168,38556764,821,Yes,Graduate,Female,1
35,266103,38590196,793,No,Graduate,Female,1
43,312007,38646502,826,No,Non-Graduate,Female,1
29,254397,38655181,424,Yes,Graduate,Female,1
34,266471,38677694,532,Yes,Non-Graduate,Female,1
55,132036,38695563,714,No,Graduate,Female,1
49,399770,38707230,466,No,Non-Graduate,Male,1
42,120300,38725025,627,Yes,Graduate,Female,0
58,177419,38762795,436,Yes,Non-Graduate,Male,0
32,351495,38785193,319,Yes,Non-Graduate,Female,1
48,53635,38786427,341,Yes,Non-Graduate,Male,0
21,138454,38809331,381,Yes,Graduate,Female,1
57,326899,38815640,757,No,Graduate,Female,1
61,348615,38817519,797,No,Non-Graduate,Female,1
23,167776,38855894,467,Yes,Graduate,Female,0
42,399635,38901190,503,No,Graduate,Male,1
39,197763,38911821,381,No,Graduate,Female,1
32,175063,38987876,553,Yes,Graduate,Male,1
29,368216,38988098,489,No,Non-Graduate,Female,1
25,338261,38998394,368,Yes,Non-Graduate,Male,1
48,269264,39008987,846,No,Graduate,Male,1
43,86253,39016163,805,No,Non-Graduate,Female,1
33,102867,39059611,781,No,Graduate,Female,0
24,330258,39064965,379,Yes,Graduate,Female,0
42,124126,39102355,696,Yes,Graduate,Male,1
57,358030,39151671,727,No,Non-Graduate,Male,1
49,365197,39178490,567,No,Graduate,Male,1
60,189176,39181924,446,Yes,Graduate,Male,1
35,187984,39210481,653,No,Non-Graduate,Male,1
54,248129,39213166,780,Yes,Graduate,Male,1
55,225232,39251473,432,Yes,Non-Graduate,Male,0
64,384416,39306070,582,No,Non-Graduate,Male,1
42,151074,39341066,768,Yes,Graduate,Male,1
48,100165,39355172,356,No,Graduate,Female,0
26,352336,39362521,410,No,Non-Graduate,Female,1
48,365430,39474554,731,Yes,Graduate,Male,1
53,106486,39475270,382,Yes,Non-Graduate,Female,0
41,343641,39476516,827,No,Non-Graduate,Male,1
54,192687,39498731,634,No,Graduate,Male,0
53,71322,39507144,511,Yes,Graduate,Female,0
33,40923,39527564,468,No,Non-Graduate,Female,1
43,42337,39534109,821,Yes,Graduate,Female,0
48,258178,39555274,761,No,Graduate,Male,1
61,32055,39557697,640,No,Graduate,Male,0
37,354977,39589572,460,No,Graduate,Female,1
52,338667,39620527,550,No,Non-Graduate,Female,1
60,39731,39639178,518,No,Non-Graduate,Male,1
35,195324,39648077,698,No,Non-Graduate,Male,1
45,156385,39659993,595,No,Non-Graduate,Female,0
27,272313,39686148,633,No,Graduate,Female,1
60,134456,39693458,523,Yes,Non-Graduate,Male,1
60,310006,39696062,544,No,Graduate,Male,1
24,50373,39702307,468,Yes,Graduate,Male,0
22,326157,39708760,734,No,Non-Graduate,Male,1
63,192857,39710092,749,Yes,Graduate,Female,1
51,131776,39710211,341,No,Graduate,Male,0
37,179204,39717715,574,Yes,Non-Graduate,Female,1
35,269819,39736488,465,Yes,Non-Graduate,Female,1
45,241711,39749290,327,No,Non-Graduate,Female,0
40,90793,39749862,483,No,Graduate,Female,1
31,55757,39754937,494,Yes,Graduate,Male,1
34,179826,39758835,449,No,Non-Graduate,Male,1
52,345038,39776147,468,Yes,Graduate,Male,1
33,296601,39777847,727,Yes,Non-Graduate,Male,1
47,95791,39778837,415,No,Graduate,Female,0
37,320642,39797982,540,No,Graduate,Female,1
25,214454,39823657,432,No,Non-Graduate,Male,0
63,128684,39917488,826,No,Non-Graduate,Female,0
64,199412,39933926,550,No,Non-Graduate,Female,1
29,43283,39959453,341,No,Graduate,Female,0
26,261084,39997407,318,No,Graduate,Female,1
33,41584,40003951,309,Yes,Non-Graduate,Male,0
21,357201,40015838,540,No,Graduate,Male,1
29,191128,40076756,799,No,Non-Graduate,Male,1
60,342790,40079281,512,Yes,Non-Graduate,Female,1
26,255113,40106587,744,Yes,Graduate,Female,1
40,107245,40135952,688,No,Graduate,Female,0
57,110365,40146263,483,No,Non-Graduate,Male,0
31,141118,40150674,506,Yes,Non-Graduate,Male,0
62,86691,40155148,645,Yes,Graduate,Male,0
39,166429,40160781,826,No,Non-Graduate,Female,1
29,98484,40169561,615,Yes,Non-Graduate,Male,0
33,268780,40180675,835,No,Non-Graduate,Female,1
21,329509,40215155,815,No,Graduate,Female,1
49,127791,40352474,775,Yes,Graduate,Male,1
33,185707,40368759,559,No,Graduate,Female,1
64,96918,40372075,611,Yes,Graduate,Female,0
45,280710,40481382,530,No,Non-Graduate,Male,1
43,352278,40505982,766,No,Graduate,Female,1
41,53461,40508507,767,Yes,Graduate,Female,0
42,369115,40525939,791,Yes,Graduate,Female,1
39,244970,40526543,588,No,Graduate,Male,1
58,47564,40593878,352,No,Graduate,Female,0
48,75390,40609904,607,No,Graduate,Male,0
24,232369,40613018,803,No,Non-Graduate,Male,1
48,176688,40663744,602,No,Graduate,Male,1
41,172271,40692512,600,Yes,Graduate,Male,0
34,209323,40693254,399,Yes,Non-Graduate,Female,0
55,70599,40729803,492,Yes,Non-Graduate,Male,0
34,278901,40744528,833,Yes,Graduate,Male,1
52,133226,40754495,554,No,Graduate,Male,0
33,109360,40769705,444,Yes,Graduate,Female,0
22,342137,40844427,585,No,Graduate,Female,1
50,337612,40878585,669,No,Graduate,Female,1
44,275539,40895858,411,No,Non-Graduate,Female,1
48,214442,40911228,645,No,Non-Graduate,Male,1
55,384883,40916614,619,No,Non-Graduate,Male,1
46,234303,40918724,545,Yes,Non-Graduate,Female,1
56,174237,40959943,378,No,Graduate,Female,1
53,319899,40962235,349,No,Non-Graduate,Male,1
26,360072,40962561,666,No,Non-Graduate,Female,1
45,41602,40967065,565,No,Graduate,Female,0
40,290561,40979474,649,No,Non-Graduate,Female,1
53,234839,40985186,542,No,Graduate,Female,1
37,74962,41028802,584,Yes,Graduate,Male,0
55,353471,41036616,708,No,Non-Graduate,Female,1
39,311655,41046858,762,Yes,Graduate,Male,1
31,257777,41121361,847,No,Graduate,Male,1
32,62406,41136361,307,No,Non-Graduate,Female,0
24,162321,41136739,778,No,Non-Graduate,Male,1
30,73997,41158264,832,Yes,Graduate,Female,0
52,320336,41203604,661,Yes,Graduate,Female,1
37,157263,41226640,651,Yes,Graduate,Male,0
37,69768,41240294,706,Yes,Graduate,Male,0
24,153558,41253886,675,No,Non-Graduate,Female,1
41,210912,41265781,451,Yes,Non-Graduate,Male,1
48,373039,41267621,805,No,Graduate,Male,1
22,166895,41287337,587,Yes,Graduate,Female,0
53,155393,41361983,315,No,Graduate,Female,1
23,174404,41397110,703,Yes,Graduate,Male,0
45,145659,41434699,530,Yes,Graduate,Male,1
60,129430,41438124,543,Yes,Non-Graduate,Male,1
37,338465,41494903,781,No,Graduate,Female,1
38,322039,41501540,659,No,Non-Graduate,Female,1
31,390608,41515062,799,Yes,Graduate,Female,1
29,83879,41545003,449,Yes,Non-Graduate,Female,1
41,362873,41563749,380,No,Graduate,Female,1
30,25586,41567461,612,Yes,Non-Graduate,Female,0
62,99360,41575626,562,No,Non-Graduate,Female,0
48,98840,41641125,751,Yes,Non-Graduate,Male,0
45,307307,41647100,479,Yes,Non-Graduate,Male,1
29,68784,41672694,504,No,Graduate,Female,0
42,278093,41677756,694,No,Non-Graduate,Male,1
61,130100,41719110,813,Yes,Non-Graduate,Female,1
23,39773,41730218,804,Yes,Graduate,Female,0
48,119525,41738753,464,No,Non-Graduate,Female,0
58,92255,41761154,636,Yes,Graduate,Male,0
42,395833,41762776,532,No,Graduate,Female,1
47,326038,41763855,733,No,Non-Graduate,Female,1
28,54409,41770726,722,Yes,Graduate,Female,1
54,284860,41789199,412,Yes,Graduate,Female,1
22,317124,41792385,479,No,Graduate,Female,1
43,289152,41797255,736,Yes,Graduate,Female,1
51,349801,41823714,548,No,Graduate,Female,1
29,366717,41826801,628,Yes,Graduate,Male,1
48,145865,41831034,762,No,Graduate,Male,0
52,138222,41841301,411,No,Non-Graduate,Male,0
56,156262,41862128,741,No,Non-Graduate,Male,1
46,387727,41874172,798,Yes,Non-Graduate,Female,1
52,384946,41903415,736,Yes,Non-Graduate,Male,1
35,128255,41911563,805,Yes,Graduate,Male,0
26,391308,41916302,551,No,Graduate,Male,1
23,51728,41930558,609,Yes,Non-Graduate,Female,0
35,185289,41941546,592,Yes,Graduate,Male,0
32,242489,41979159,564,Yes,Graduate,Male,1
39,124700,41984581,343,No,Graduate,Female,0
22,341990,41992055,427,Yes,Graduate,Female,0
32,217327,42039609,552,Yes,Non-Graduate,Male,1
23,220919,42091347,622,Yes,Graduate,Male,0
26,190091,42130305,485,Yes,Non-Graduate,Male,1
60,235705,42160667,569,No,Non-Graduate,Male,1
52,329070,42222634,791,No,Non-Graduate,Male,1
35,226314,42234873,693,No,Non-Graduate,Female,1
28,177977,42239925,384,Yes,Graduate,Female,1
56,149999,42245567,356,Yes,Non-Graduate,Female,0
47,130168,42254404,607,No,Graduate,Male,1
29,274472,42265849,417,Yes,Graduate,Male,1
45,143313,42277417,365,No,Graduate,Male,0
29,73634,42301777,365,No,Graduate,Female,0
43,159681,42308471,391,No,Non-Graduate,Female,1
30,172586,42309010,564,Yes,Non-Graduate,Male,0
50,263322,42346585,600,Yes,Graduate,Male,1
21,246453,42380519,651,Yes,Non-Graduate,Male,1
40,232854,42395077,306,Yes,Non-Graduate,Male,0
63,246009,42419036,700,Yes,Graduate,Female,1
53,69593,42428799,376,Yes,Graduate,Female,0
22,180020,42443953,748,No,Graduate,Male,0
42,344816,42453268,732,Yes,Non-Graduate,Male,1
39,222258,42508174,819,Yes,Graduate,Male,1
